name01	label01	datazone	name	add	add_source	gctwt
60QL000823	60QL000823	S01008135	Kirkintilloch West - 05	32	32	1
60QM000001	60QM000001	S01008176	IZ02 - 07	70	71	.985915492957747
60QM000001	60QM000001	S01008189	IZ05 - 02	1	71	.0140845070422535
60QM000002	60QM000002	S01008176	IZ02 - 07	37	38	.973684210526316
60QM000002	60QM000002	S01008189	IZ05 - 02	1	38	.0263157894736842
60QM000003	60QM000003	S01008165	IZ01 - 03	79	103	.766990291262136
60QM000003	60QM000003	S01008166	IZ01 - 04	1	103	.00970873786407767
60QM000003	60QM000003	S01008167	IZ01 - 05	5	103	.0485436893203883
60QM000003	60QM000003	S01008169	IZ01 - 07	4	103	.0388349514563107
60QM000003	60QM000003	S01008176	IZ02 - 07	11	103	.106796116504854
60QM000003	60QM000003	S01008191	IZ05 - 04	3	103	.029126213592233
60QM000004	60QM000004	S01008163	IZ01 - 01	38	38	1
60QM000005	60QM000005	S01008210	IZ09 - 01	8	90	.0888888888888889
60QM000005	60QM000005	S01008217	IZ09 - 08	72	90	.8
60QM000005	60QM000005	S01008240	IZ13 - 03	1	90	.0111111111111111
60QM000005	60QM000005	S01008241	IZ13 - 04	9	90	.1
60QM000006	60QM000006	S01008217	IZ09 - 08	2	26	.0769230769230769
60QM000006	60QM000006	S01008240	IZ13 - 03	24	26	.923076923076923
60QM000007	60QM000007	S01008240	IZ13 - 03	25	26	.961538461538462
60QM000007	60QM000007	S01008242	IZ13 - 05	1	26	.0384615384615385
60QM000008	60QM000008	S01008243	IZ13 - 06	41	41	1
60QM000009	60QM000009	S01008197	IZ07 - 01	1	79	.0126582278481013
60QM000009	60QM000009	S01008204	IZ08 - 01	3	79	.0379746835443038
60QM000009	60QM000009	S01008218	IZ10 - 01	75	79	.949367088607595
60QM000010	60QM000010	S01008235	IZ12 - 02	96	97	.989690721649485
60QM000010	60QM000010	S01008236	IZ12 - 03	1	97	.0103092783505155
60QM000011	60QM000011	S01008245	IZ14 - 01	37	37	1
60QM000012	60QM000012	S01008237	IZ12 - 04	35	36	.972222222222222
60QM000012	60QM000012	S01008245	IZ14 - 01	1	36	.0277777777777778
60QM000013	60QM000013	S01008237	IZ12 - 04	57	58	.982758620689655
60QM000013	60QM000013	S01008247	IZ14 - 03	1	58	.0172413793103448
60QM000014	60QM000014	S01008246	IZ14 - 02	65	65	1
60QM000015	60QM000015	S01008247	IZ14 - 03	85	85	1
60QM000016	60QM000016	S01008247	IZ14 - 03	67	67	1
60QM000017	60QM000017	S01008246	IZ14 - 02	36	36	1
60QM000018	60QM000018	S01008246	IZ14 - 02	62	62	1
60QM000019	60QM000019	S01008237	IZ12 - 04	86	86	1
60QM000020	60QM000020	S01008247	IZ14 - 03	100	100	1
60QM000021	60QM000021	S01008247	IZ14 - 03	78	78	1
60QM000022	60QM000022	S01008267	IZ17 - 06	68	68	1
60QM000023	60QM000023	S01008267	IZ17 - 06	70	70	1
60QM000024	60QM000024	S01008267	IZ17 - 06	78	78	1
60QM000025	60QM000025	S01008268	IZ18 - 01	68	69	.985507246376812
60QM000025	60QM000025	S01008269	IZ18 - 02	1	69	.0144927536231884
60QM000026	60QM000026	S01008263	IZ17 - 02	55	56	.982142857142857
60QM000026	60QM000026	S01008264	IZ17 - 03	1	56	.0178571428571429
60QM000027	60QM000027	S01008267	IZ17 - 06	88	88	1
60QM000028	60QM000028	S01008262	IZ17 - 01	46	46	1
60QM000029	60QM000029	S01008262	IZ17 - 01	61	61	1
60QM000030	60QM000030	S01008262	IZ17 - 01	63	63	1
60QM000031	60QM000031	S01008262	IZ17 - 01	66	66	1
60QM000032	60QM000032	S01008262	IZ17 - 01	52	52	1
60QM000033	60QM000033	S01008262	IZ17 - 01	1	60	.0166666666666667
60QM000033	60QM000033	S01008272	IZ19 - 01	59	60	.983333333333333
60QM000034	60QM000034	S01008275	IZ19 - 04	8	85	.0941176470588235
60QM000034	60QM000034	S01008276	IZ19 - 05	9	85	.105882352941176
60QM000034	60QM000034	S01008277	IZ20 - 01	68	85	.8
60QM000035	60QM000035	S01008277	IZ20 - 01	42	42	1
60QM000036	60QM000036	S01008278	IZ20 - 02	86	86	1
60QM000037	60QM000037	S01008277	IZ20 - 01	1	93	.010752688172043
60QM000037	60QM000037	S01008278	IZ20 - 02	92	93	.989247311827957
60QM000038	60QM000038	S01008250	IZ14 - 06	83	84	.988095238095238
60QM000038	60QM000038	S01008251	IZ15 - 01	1	84	.0119047619047619
60QM000039	60QM000039	S01008250	IZ14 - 06	71	72	.986111111111111
60QM000039	60QM000039	S01008262	IZ17 - 01	1	72	.0138888888888889
60QM000040	60QM000040	S01008248	IZ14 - 04	68	68	1
60QM000041	60QM000041	S01008248	IZ14 - 04	85	85	1
60QM000042	60QM000042	S01008249	IZ14 - 05	68	68	1
60QM000043	60QM000043	S01008280	IZ20 - 04	76	76	1
60QM000044	60QM000044	S01008250	IZ14 - 06	37	38	.973684210526316
60QM000044	60QM000044	S01008261	IZ16 - 06	1	38	.0263157894736842
60QM000045	60QM000045	S01008280	IZ20 - 04	57	57	1
60QM000046	60QM000046	S01008250	IZ14 - 06	29	30	.966666666666667
60QM000046	60QM000046	S01008261	IZ16 - 06	1	30	.0333333333333333
60QM000047	60QM000047	S01008249	IZ14 - 05	44	44	1
60QM000048	60QM000048	S01008249	IZ14 - 05	47	47	1
60QM000049	60QM000049	S01008250	IZ14 - 06	96	100	.96
60QM000049	60QM000049	S01008258	IZ16 - 03	1	100	.01
60QM000049	60QM000049	S01008259	IZ16 - 04	3	100	.03
60QM000050	60QM000050	S01008281	IZ20 - 05	100	100	1
60QM000051	60QM000051	S01008278	IZ20 - 02	59	60	.983333333333333
60QM000051	60QM000051	S01008280	IZ20 - 04	1	60	.0166666666666667
60QM000052	60QM000052	S01008277	IZ20 - 01	68	69	.985507246376812
60QM000052	60QM000052	S01008281	IZ20 - 05	1	69	.0144927536231884
60QM000053	60QM000053	S01008277	IZ20 - 01	36	36	1
60QM000054	60QM000054	S01008281	IZ20 - 05	37	38	.973684210526316
60QM000054	60QM000054	S01008282	IZ20 - 06	1	38	.0263157894736842
60QM000055	60QM000055	S01008283	IZ20 - 07	54	54	1
60QM000056	60QM000056	S01008282	IZ20 - 06	73	73	1
60QM000057	60QM000057	S01008282	IZ20 - 06	66	66	1
60QM000058	60QM000058	S01008283	IZ20 - 07	37	38	.973684210526316
60QM000058	60QM000058	S01008291	IZ22 - 03	1	38	.0263157894736842
60QM000059	60QM000059	S01008282	IZ20 - 06	32	33	.96969696969697
60QM000059	60QM000059	S01012313	Cockburnspath and Area	1	33	.0303030303030303
60QM000060	60QM000060	S01008172	IZ02 - 03	56	56	1
60QM000061	60QM000061	S01008172	IZ02 - 03	60	60	1
60QM000062	60QM000062	S01008172	IZ02 - 03	59	59	1
60QM000063	60QM000063	S01008172	IZ02 - 03	63	63	1
60QM000064	60QM000064	S01008170	IZ02 - 01	91	91	1
60QM000065	60QM000065	S01008171	IZ02 - 02	67	67	1
60QM000066	60QM000066	S01008171	IZ02 - 02	86	86	1
60QM000067	60QM000067	S01008171	IZ02 - 02	65	65	1
60QM000068	60QM000068	S01008171	IZ02 - 02	85	85	1
60QM000069	60QM000069	S01008171	IZ02 - 02	68	68	1
60QM000070	60QM000070	S01008171	IZ02 - 02	59	59	1
60QM000071	60QM000071	S01008172	IZ02 - 03	49	49	1
60QM000072	60QM000072	S01008171	IZ02 - 02	1	61	.0163934426229508
60QM000072	60QM000072	S01008174	IZ02 - 05	60	61	.983606557377049
60QM000073	60QM000073	S01008173	IZ02 - 04	56	56	1
60QM000074	60QM000074	S01008175	IZ02 - 06	67	67	1
60QM000075	60QM000075	S01008174	IZ02 - 05	56	56	1
60QM000076	60QM000076	S01008175	IZ02 - 06	43	43	1
60QM000077	60QM000077	S01008171	IZ02 - 02	1	68	.0147058823529412
60QM000077	60QM000077	S01008175	IZ02 - 06	67	68	.985294117647059
60QM000078	60QM000078	S01008180	IZ03 - 04	65	65	1
60QM000079	60QM000079	S01008175	IZ02 - 06	67	67	1
60QM000080	60QM000080	S01008174	IZ02 - 05	60	60	1
60QM000081	60QM000081	S01008178	IZ03 - 02	77	77	1
60QM000082	60QM000082	S01008175	IZ02 - 06	70	70	1
60QM000083	60QM000083	S01008175	IZ02 - 06	60	60	1
60QM000084	60QM000084	S01008180	IZ03 - 04	72	72	1
60QM000085	60QM000085	S01008177	IZ03 - 01	90	90	1
60QM000086	60QM000086	S01008174	IZ02 - 05	80	80	1
60QM000087	60QM000087	S01008177	IZ03 - 01	71	72	.986111111111111
60QM000087	60QM000087	S01008183	IZ04 - 02	1	72	.0138888888888889
60QM000088	60QM000088	S01008175	IZ02 - 06	50	51	.980392156862745
60QM000088	60QM000088	S01008177	IZ03 - 01	1	51	.0196078431372549
60QM000089	60QM000089	S01008183	IZ04 - 02	55	55	1
60QM000090	60QM000090	S01008177	IZ03 - 01	90	90	1
60QM000091	60QM000091	S01008177	IZ03 - 01	69	69	1
60QM000092	60QM000092	S01008183	IZ04 - 02	75	75	1
60QM000093	60QM000093	S01008178	IZ03 - 02	61	61	1
60QM000094	60QM000094	S01008178	IZ03 - 02	67	67	1
60QM000095	60QM000095	S01008178	IZ03 - 02	46	46	1
60QM000096	60QM000096	S01008178	IZ03 - 02	27	27	1
60QM000097	60QM000097	S01008178	IZ03 - 02	36	36	1
60QM000098	60QM000098	S01008181	IZ03 - 05	36	36	1
60QM000099	60QM000099	S01008182	IZ04 - 01	45	45	1
60QM000100	60QM000100	S01008181	IZ03 - 05	56	56	1
60QM000101	60QM000101	S01008181	IZ03 - 05	53	53	1
60QM000102	60QM000102	S01008181	IZ03 - 05	51	51	1
60QM000103	60QM000103	S01008181	IZ03 - 05	53	53	1
60QM000104	60QM000104	S01008181	IZ03 - 05	93	95	.978947368421053
60QM000104	60QM000104	S01008182	IZ04 - 01	2	95	.0210526315789474
60QM000105	60QM000105	S01008182	IZ04 - 01	75	75	1
60QM000106	60QM000106	S01008182	IZ04 - 01	57	57	1
60QM000107	60QM000107	S01008182	IZ04 - 01	1	68	.0147058823529412
60QM000107	60QM000107	S01008184	IZ04 - 03	67	68	.985294117647059
60QM000108	60QM000108	S01008184	IZ04 - 03	34	34	1
60QM000109	60QM000109	S01008182	IZ04 - 01	47	48	.979166666666667
60QM000109	60QM000109	S01008185	IZ04 - 04	1	48	.0208333333333333
60QM000110	60QM000110	S01008182	IZ04 - 01	1	67	.0149253731343284
60QM000110	60QM000110	S01008184	IZ04 - 03	66	67	.985074626865672
60QM000111	60QM000111	S01008183	IZ04 - 02	91	91	1
60QM000112	60QM000112	S01008183	IZ04 - 02	44	44	1
60QM000113	60QM000113	S01008183	IZ04 - 02	62	62	1
60QM000114	60QM000114	S01008184	IZ04 - 03	58	58	1
60QM000115	60QM000115	S01008184	IZ04 - 03	79	79	1
60QM000116	60QM000116	S01008184	IZ04 - 03	67	67	1
60QM000117	60QM000117	S01008185	IZ04 - 04	63	63	1
60QM000118	60QM000118	S01008185	IZ04 - 04	53	53	1
60QM000119	60QM000119	S01008185	IZ04 - 04	54	54	1
60QM000120	60QM000120	S01008185	IZ04 - 04	54	54	1
60QM000121	60QM000121	S01008185	IZ04 - 04	53	53	1
60QM000122	60QM000122	S01008182	IZ04 - 01	78	78	1
60QM000123	60QM000123	S01008185	IZ04 - 04	58	58	1
60QM000124	60QM000124	S01008185	IZ04 - 04	2	2	1
60QM000125	60QM000125	S01008185	IZ04 - 04	48	48	1
60QM000126	60QM000126	S01008184	IZ04 - 03	78	78	1
60QM000127	60QM000127	S01008185	IZ04 - 04	1	71	.0140845070422535
60QM000127	60QM000127	S01008187	IZ04 - 06	70	71	.985915492957747
60QM000128	60QM000128	S01008185	IZ04 - 04	88	89	.98876404494382
60QM000128	60QM000128	S01008186	IZ04 - 05	1	89	.0112359550561798
60QM000129	60QM000129	S01008176	IZ02 - 07	47	48	.979166666666667
60QM000129	60QM000129	S01008184	IZ04 - 03	1	48	.0208333333333333
60QM000130	60QM000130	S01008176	IZ02 - 07	47	47	1
60QM000131	60QM000131	S01008188	IZ05 - 01	62	62	1
60QM000132	60QM000132	S01008188	IZ05 - 01	31	31	1
60QM000133	60QM000133	S01008188	IZ05 - 01	73	73	1
60QM000134	60QM000134	S01008188	IZ05 - 01	68	68	1
60QM000135	60QM000135	S01008188	IZ05 - 01	45	45	1
60QM000136	60QM000136	S01008188	IZ05 - 01	1	66	.0151515151515152
60QM000136	60QM000136	S01008189	IZ05 - 02	61	66	.924242424242424
60QM000136	60QM000136	S01008192	IZ05 - 05	4	66	.0606060606060606
60QM000137	60QM000137	S01008188	IZ05 - 01	73	73	1
60QM000138	60QM000138	S01008188	IZ05 - 01	1	71	.0140845070422535
60QM000138	60QM000138	S01008192	IZ05 - 05	70	71	.985915492957747
60QM000139	60QM000139	S01008186	IZ04 - 05	34	34	1
60QM000140	60QM000140	S01008186	IZ04 - 05	41	41	1
60QM000141	60QM000141	S01008188	IZ05 - 01	26	26	1
60QM000142	60QM000142	S01008186	IZ04 - 05	1	31	.032258064516129
60QM000142	60QM000142	S01008192	IZ05 - 05	30	31	.967741935483871
60QM000143	60QM000143	S01008186	IZ04 - 05	51	51	1
60QM000144	60QM000144	S01008186	IZ04 - 05	58	58	1
60QM000145	60QM000145	S01008187	IZ04 - 06	57	57	1
60QM000146	60QM000146	S01008187	IZ04 - 06	45	45	1
60QM000147	60QM000147	S01008187	IZ04 - 06	48	48	1
60QM000148	60QM000148	S01008187	IZ04 - 06	51	51	1
60QM000149	60QM000149	S01008192	IZ05 - 05	1	54	.0185185185185185
60QM000149	60QM000149	S01008193	IZ05 - 06	53	54	.981481481481482
60QM000150	60QM000150	S01008188	IZ05 - 01	53	53	1
60QM000151	60QM000151	S01008188	IZ05 - 01	1	49	.0204081632653061
60QM000151	60QM000151	S01008192	IZ05 - 05	48	49	.979591836734694
60QM000152	60QM000152	S01008191	IZ05 - 04	1	70	.0142857142857143
60QM000152	60QM000152	S01008192	IZ05 - 05	69	70	.985714285714286
60QM000153	60QM000153	S01008189	IZ05 - 02	85	85	1
60QM000154	60QM000154	S01008189	IZ05 - 02	78	78	1
60QM000155	60QM000155	S01008189	IZ05 - 02	48	48	1
60QM000156	60QM000156	S01008191	IZ05 - 04	54	54	1
60QM000157	60QM000157	S01008191	IZ05 - 04	62	62	1
60QM000158	60QM000158	S01008189	IZ05 - 02	1	55	.0181818181818182
60QM000158	60QM000158	S01008190	IZ05 - 03	54	55	.981818181818182
60QM000159	60QM000159	S01008189	IZ05 - 02	1	62	.0161290322580645
60QM000159	60QM000159	S01008190	IZ05 - 03	61	62	.983870967741936
60QM000160	60QM000160	S01008190	IZ05 - 03	54	54	1
60QM000161	60QM000161	S01008190	IZ05 - 03	70	70	1
60QM000162	60QM000162	S01008190	IZ05 - 03	74	74	1
60QM000163	60QM000163	S01008190	IZ05 - 03	58	58	1
60QM000164	60QM000164	S01008190	IZ05 - 03	1	53	.0188679245283019
60QM000164	60QM000164	S01008191	IZ05 - 04	52	53	.981132075471698
60QM000165	60QM000165	S01008193	IZ05 - 06	56	56	1
60QM000166	60QM000166	S01008192	IZ05 - 05	1	55	.0181818181818182
60QM000166	60QM000166	S01008193	IZ05 - 06	54	55	.981818181818182
60QM000167	60QM000167	S01008192	IZ05 - 05	54	54	1
60QM000168	60QM000168	S01008192	IZ05 - 05	70	71	.985915492957747
60QM000168	60QM000168	S01008193	IZ05 - 06	1	71	.0140845070422535
60QM000169	60QM000169	S01008193	IZ05 - 06	73	73	1
60QM000170	60QM000170	S01008193	IZ05 - 06	45	45	1
60QM000171	60QM000171	S01008193	IZ05 - 06	54	54	1
60QM000172	60QM000172	S01008193	IZ05 - 06	46	46	1
60QM000173	60QM000173	S01008194	IZ06 - 01	42	42	1
60QM000174	60QM000174	S01008194	IZ06 - 01	87	87	1
60QM000175	60QM000175	S01008173	IZ02 - 04	76	76	1
60QM000176	60QM000176	S01008196	IZ06 - 03	47	47	1
60QM000177	60QM000177	S01008196	IZ06 - 03	55	55	1
60QM000178	60QM000178	S01008196	IZ06 - 03	53	53	1
60QM000179	60QM000179	S01008194	IZ06 - 01	78	79	.987341772151899
60QM000179	60QM000179	S01008196	IZ06 - 03	1	79	.0126582278481013
60QM000180	60QM000180	S01008168	IZ01 - 06	53	53	1
60QM000181	60QM000181	S01008196	IZ06 - 03	58	58	1
60QM000182	60QM000182	S01008196	IZ06 - 03	56	56	1
60QM000183	60QM000183	S01008195	IZ06 - 02	61	61	1
60QM000184	60QM000184	S01008195	IZ06 - 02	49	49	1
60QM000185	60QM000185	S01008168	IZ01 - 06	50	51	.980392156862745
60QM000185	60QM000185	S01008195	IZ06 - 02	1	51	.0196078431372549
60QM000186	60QM000186	S01008195	IZ06 - 02	80	80	1
60QM000187	60QM000187	S01008195	IZ06 - 02	74	74	1
60QM000188	60QM000188	S01008195	IZ06 - 02	53	53	1
60QM000189	60QM000189	S01008168	IZ01 - 06	50	51	.980392156862745
60QM000189	60QM000189	S01008195	IZ06 - 02	1	51	.0196078431372549
60QM000190	60QM000190	S01008195	IZ06 - 02	51	51	1
60QM000191	60QM000191	S01008169	IZ01 - 07	51	51	1
60QM000192	60QM000192	S01008169	IZ01 - 07	51	51	1
60QM000193	60QM000193	S01008169	IZ01 - 07	68	68	1
60QM000194	60QM000194	S01008167	IZ01 - 05	65	65	1
60QM000195	60QM000195	S01008167	IZ01 - 05	44	44	1
60QM000196	60QM000196	S01008167	IZ01 - 05	47	47	1
60QM000197	60QM000197	S01008167	IZ01 - 05	68	69	.985507246376812
60QM000197	60QM000197	S01008168	IZ01 - 06	1	69	.0144927536231884
60QM000198	60QM000198	S01008167	IZ01 - 05	58	58	1
60QM000199	60QM000199	S01008166	IZ01 - 04	49	49	1
60QM000200	60QM000200	S01008165	IZ01 - 03	1	49	.0204081632653061
60QM000200	60QM000200	S01008166	IZ01 - 04	47	49	.959183673469388
60QM000200	60QM000200	S01008167	IZ01 - 05	1	49	.0204081632653061
60QM000201	60QM000201	S01008166	IZ01 - 04	52	52	1
60QM000202	60QM000202	S01008166	IZ01 - 04	62	62	1
60QM000203	60QM000203	S01008166	IZ01 - 04	52	52	1
60QM000204	60QM000204	S01008245	IZ14 - 01	77	77	1
60QM000205	60QM000205	S01008245	IZ14 - 01	66	66	1
60QM000206	60QM000206	S01008245	IZ14 - 01	95	95	1
60QM000207	60QM000207	S01008245	IZ14 - 01	1	48	.0208333333333333
60QM000207	60QM000207	S01008246	IZ14 - 02	47	48	.979166666666667
60QM000208	60QM000208	S01008245	IZ14 - 01	47	47	1
60QM000209	60QM000209	S01008245	IZ14 - 01	51	52	.980769230769231
60QM000209	60QM000209	S01008246	IZ14 - 02	1	52	.0192307692307692
60QM000210	60QM000210	S01008246	IZ14 - 02	89	89	1
60QM000211	60QM000211	S01008245	IZ14 - 01	68	69	.985507246376812
60QM000211	60QM000211	S01008246	IZ14 - 02	1	69	.0144927536231884
60QM000212	60QM000212	S01008237	IZ12 - 04	76	76	1
60QM000213	60QM000213	S01008237	IZ12 - 04	51	51	1
60QM000214	60QM000214	S01008235	IZ12 - 02	90	90	1
60QM000215	60QM000215	S01008235	IZ12 - 02	64	64	1
60QM000216	60QM000216	S01008236	IZ12 - 03	70	70	1
60QM000217	60QM000217	S01008236	IZ12 - 03	67	67	1
60QM000218	60QM000218	S01008236	IZ12 - 03	77	77	1
60QM000219	60QM000219	S01008236	IZ12 - 03	79	79	1
60QM000220	60QM000220	S01008236	IZ12 - 03	81	81	1
60QM000221	60QM000221	S01008235	IZ12 - 02	60	60	1
60QM000222	60QM000222	S01008235	IZ12 - 02	1	51	.0196078431372549
60QM000222	60QM000222	S01008236	IZ12 - 03	50	51	.980392156862745
60QM000223	60QM000223	S01008248	IZ14 - 04	1	59	.0169491525423729
60QM000223	60QM000223	S01008249	IZ14 - 05	58	59	.983050847457627
60QM000224	60QM000224	S01008248	IZ14 - 04	55	55	1
60QM000225	60QM000225	S01008248	IZ14 - 04	1	52	.0192307692307692
60QM000225	60QM000225	S01008249	IZ14 - 05	51	52	.980769230769231
60QM000226	60QM000226	S01008164	IZ01 - 02	73	73	1
60QM000227	60QM000227	S01008163	IZ01 - 01	1	59	.0169491525423729
60QM000227	60QM000227	S01008164	IZ01 - 02	58	59	.983050847457627
60QM000228	60QM000228	S01008163	IZ01 - 01	74	74	1
60QM000229	60QM000229	S01008163	IZ01 - 01	45	45	1
60QM000230	60QM000230	S01008163	IZ01 - 01	73	73	1
60QM000231	60QM000231	S01008163	IZ01 - 01	71	71	1
60QM000232	60QM000232	S01008163	IZ01 - 01	67	67	1
60QM000233	60QM000233	S01008164	IZ01 - 02	80	80	1
60QM000234	60QM000234	S01008234	IZ12 - 01	64	64	1
60QM000235	60QM000235	S01008234	IZ12 - 01	53	53	1
60QM000236	60QM000236	S01008233	IZ11 - 08	36	87	.413793103448276
60QM000236	60QM000236	S01008234	IZ12 - 01	51	87	.586206896551724
60QM000237	60QM000237	S01008228	IZ11 - 03	62	62	1
60QM000238	60QM000238	S01008228	IZ11 - 03	54	54	1
60QM000239	60QM000239	S01008219	IZ10 - 02	1	67	.0149253731343284
60QM000239	60QM000239	S01008228	IZ11 - 03	66	67	.985074626865672
60QM000240	60QM000240	S01008218	IZ10 - 01	69	70	.985714285714286
60QM000240	60QM000240	S01008228	IZ11 - 03	1	70	.0142857142857143
60QM000241	60QM000241	S01008219	IZ10 - 02	81	82	.98780487804878
60QM000241	60QM000241	S01008228	IZ11 - 03	1	82	.0121951219512195
60QM000242	60QM000242	S01008228	IZ11 - 03	63	63	1
60QM000243	60QM000243	S01008219	IZ10 - 02	64	64	1
60QM000244	60QM000244	S01008219	IZ10 - 02	62	62	1
60QM000245	60QM000245	S01008221	IZ10 - 04	99	99	1
60QM000246	60QM000246	S01008219	IZ10 - 02	82	82	1
60QM000247	60QM000247	S01008219	IZ10 - 02	28	29	.96551724137931
60QM000247	60QM000247	S01008221	IZ10 - 04	1	29	.0344827586206897
60QM000248	60QM000248	S01008220	IZ10 - 03	71	71	1
60QM000249	60QM000249	S01008220	IZ10 - 03	65	65	1
60QM000250	60QM000250	S01008220	IZ10 - 03	69	69	1
60QM000251	60QM000251	S01008220	IZ10 - 03	63	63	1
60QM000252	60QM000252	S01008221	IZ10 - 04	85	85	1
60QM000253	60QM000253	S01008221	IZ10 - 04	66	66	1
60QM000254	60QM000254	S01008222	IZ10 - 05	43	43	1
60QM000255	60QM000255	S01008222	IZ10 - 05	47	47	1
60QM000256	60QM000256	S01008222	IZ10 - 05	63	63	1
60QM000257	60QM000257	S01008230	IZ11 - 05	54	54	1
60QM000258	60QM000258	S01008229	IZ11 - 04	43	45	.955555555555556
60QM000258	60QM000258	S01008231	IZ11 - 06	2	45	.0444444444444444
60QM000259	60QM000259	S01008229	IZ11 - 04	58	58	1
60QM000260	60QM000260	S01008227	IZ11 - 02	55	55	1
60QM000261	60QM000261	S01008229	IZ11 - 04	52	52	1
60QM000262	60QM000262	S01008229	IZ11 - 04	55	55	1
60QM000263	60QM000263	S01008227	IZ11 - 02	1	83	.0120481927710843
60QM000263	60QM000263	S01008229	IZ11 - 04	82	83	.987951807228916
60QM000264	60QM000264	S01008227	IZ11 - 02	77	77	1
60QM000265	60QM000265	S01008227	IZ11 - 02	56	56	1
60QM000266	60QM000266	S01008227	IZ11 - 02	53	53	1
60QM000267	60QM000267	S01008227	IZ11 - 02	53	53	1
60QM000268	60QM000268	S01008227	IZ11 - 02	48	48	1
60QM000269	60QM000269	S01008227	IZ11 - 02	63	63	1
60QM000270	60QM000270	S01008227	IZ11 - 02	48	49	.979591836734694
60QM000270	60QM000270	S01008229	IZ11 - 04	1	49	.0204081632653061
60QM000271	60QM000271	S01008226	IZ11 - 01	51	51	1
60QM000272	60QM000272	S01008225	IZ10 - 08	60	60	1
60QM000273	60QM000273	S01008225	IZ10 - 08	1	49	.0204081632653061
60QM000273	60QM000273	S01008226	IZ11 - 01	48	49	.979591836734694
60QM000274	60QM000274	S01008225	IZ10 - 08	61	61	1
60QM000275	60QM000275	S01008225	IZ10 - 08	40	40	1
60QM000276	60QM000276	S01008225	IZ10 - 08	49	51	.96078431372549
60QM000276	60QM000276	S01008232	IZ11 - 07	2	51	.0392156862745098
60QM000277	60QM000277	S01008225	IZ10 - 08	73	73	1
60QM000278	60QM000278	S01008222	IZ10 - 05	72	72	1
60QM000279	60QM000279	S01008222	IZ10 - 05	1	52	.0192307692307692
60QM000279	60QM000279	S01008226	IZ11 - 01	51	52	.980769230769231
60QM000280	60QM000280	S01008222	IZ10 - 05	45	45	1
60QM000281	60QM000281	S01008222	IZ10 - 05	57	57	1
60QM000282	60QM000282	S01008223	IZ10 - 06	55	55	1
60QM000283	60QM000283	S01008224	IZ10 - 07	55	55	1
60QM000284	60QM000284	S01008224	IZ10 - 07	81	81	1
60QM000285	60QM000285	S01008225	IZ10 - 08	55	56	.982142857142857
60QM000285	60QM000285	S01008232	IZ11 - 07	1	56	.0178571428571429
60QM000286	60QM000286	S01008223	IZ10 - 06	54	54	1
60QM000287	60QM000287	S01008224	IZ10 - 07	61	61	1
60QM000288	60QM000288	S01008223	IZ10 - 06	54	54	1
60QM000289	60QM000289	S01008223	IZ10 - 06	81	81	1
60QM000290	60QM000290	S01008224	IZ10 - 07	71	71	1
60QM000291	60QM000291	S01008224	IZ10 - 07	67	67	1
60QM000292	60QM000292	S01008224	IZ10 - 07	57	57	1
60QM000293	60QM000293	S01008224	IZ10 - 07	58	58	1
60QM000294	60QM000294	S01008223	IZ10 - 06	73	73	1
60QM000295	60QM000295	S01008230	IZ11 - 05	1	2	.5
60QM000295	60QM000295	S01008233	IZ11 - 08	1	2	.5
60QM000296	60QM000296	S01008238	IZ13 - 01	63	63	1
60QM000297	60QM000297	S01008238	IZ13 - 01	54	54	1
60QM000298	60QM000298	S01008238	IZ13 - 01	51	51	1
60QM000299	60QM000299	S01008238	IZ13 - 01	1	63	.0158730158730159
60QM000299	60QM000299	S01008239	IZ13 - 02	62	63	.984126984126984
60QM000300	60QM000300	S01008238	IZ13 - 01	1	47	.0212765957446809
60QM000300	60QM000300	S01008239	IZ13 - 02	46	47	.978723404255319
60QM000301	60QM000301	S01008238	IZ13 - 01	47	47	1
60QM000302	60QM000302	S01008238	IZ13 - 01	51	51	1
60QM000303	60QM000303	S01008239	IZ13 - 02	61	61	1
60QM000304	60QM000304	S01008239	IZ13 - 02	48	48	1
60QM000305	60QM000305	S01008200	IZ07 - 04	71	71	1
60QM000306	60QM000306	S01008200	IZ07 - 04	45	57	.789473684210526
60QM000306	60QM000306	S01008218	IZ10 - 01	12	57	.210526315789474
60QM000307	60QM000307	S01008200	IZ07 - 04	49	49	1
60QM000308	60QM000308	S01008200	IZ07 - 04	68	68	1
60QM000309	60QM000309	S01008200	IZ07 - 04	49	49	1
60QM000310	60QM000310	S01008200	IZ07 - 04	54	54	1
60QM000311	60QM000311	S01008199	IZ07 - 03	81	81	1
60QM000312	60QM000312	S01008198	IZ07 - 02	61	61	1
60QM000313	60QM000313	S01008197	IZ07 - 01	2	70	.0285714285714286
60QM000313	60QM000313	S01008199	IZ07 - 03	68	70	.971428571428571
60QM000314	60QM000314	S01008199	IZ07 - 03	57	57	1
60QM000315	60QM000315	S01008199	IZ07 - 03	74	74	1
60QM000316	60QM000316	S01008199	IZ07 - 03	63	63	1
60QM000317	60QM000317	S01008198	IZ07 - 02	64	64	1
60QM000318	60QM000318	S01008198	IZ07 - 02	60	60	1
60QM000319	60QM000319	S01008198	IZ07 - 02	56	56	1
60QM000320	60QM000320	S01008198	IZ07 - 02	58	59	.983050847457627
60QM000320	60QM000320	S01008201	IZ07 - 05	1	59	.0169491525423729
