"dz_2011","total","house","flat","caravan","shared"
"S01008226",823,685,138,0,0
"S01008227",784,693,91,0,0
"S01008228",570,440,129,1,0
"S01008229",492,485,7,0,0
"S01008230",536,521,15,0,0
"S01008231",96,94,2,0,0
"S01008233",246,242,4,0,0
"S01008234",344,335,9,0,0
"S01008235",829,826,3,0,0
"S01008236",925,783,142,0,0
"S01008237",862,826,36,0,0
"S01008238",689,675,14,0,0
"S01008239",607,587,20,0,0
"S01008240",848,827,21,0,0
"S01008241",689,679,10,0,0
"S01008242",950,925,25,0,0
"S01008243",754,719,32,3,0
"S01008244",452,395,57,0,0
"S01008245",993,953,40,0,0
"S01008246",997,967,28,2,0
"S01008247",657,657,0,0,0
"S01008248",755,741,14,0,0
"S01008249",868,836,32,0,0
"S01008250",777,762,15,0,0
"S01008251",587,582,5,0,0
"S01008252",950,851,99,0,0
"S01008253",715,664,51,0,0
"S01008254",878,767,111,0,0
"S01008255",746,706,40,0,0
"S01008256",931,692,239,0,0
"S01008257",604,332,272,0,0
"S01008258",793,688,105,0,0
"S01008259",564,388,175,0,1
"S01008260",932,670,262,0,0
"S01008261",942,925,17,0,0
"S01008262",581,568,5,8,0
"S01008263",434,302,132,0,0
"S01008264",498,472,26,0,0
"S01008265",645,609,36,0,0
"S01008266",561,510,51,0,0
"S01008267",739,705,34,0,0
"S01008268",632,376,256,0,0
"S01008269",761,625,136,0,0
"S01008270",743,457,286,0,0
"S01008271",636,209,427,0,0
"S01008272",925,769,153,3,0
"S01008273",782,708,74,0,0
"S01008274",769,638,131,0,0
"S01008275",612,342,270,0,0
"S01008276",543,500,43,0,0
"S01008277",512,506,6,0,0
"S01008278",876,859,16,1,0
"S01008279",762,651,111,0,0
"S01008280",842,678,159,1,4
"S01008281",749,726,21,2,0
"S01008282",721,702,13,6,0
"S01008283",158,142,14,2,0
"S01008284",521,511,8,2,0
"S01008285",759,457,301,1,0
"S01008286",757,685,72,0,0
"S01008287",807,650,157,0,0
"S01008288",908,583,325,0,0
"S01008289",518,259,259,0,0
"S01008290",691,378,310,3,0
"S01008291",746,625,121,0,0
"S01008292",380,359,21,0,0
"S01008294",385,378,7,0,0
"S01008295",830,829,1,0,0
"S01008296",584,467,117,0,0
"S01008297",543,470,73,0,0
"S01008298",934,827,58,49,0
"S01008299",732,439,293,0,0
"S01008300",785,568,217,0,0
"S01008301",942,902,40,0,0
"S01008302",784,755,29,0,0
"S01008303",547,320,227,0,0
"S01008304",396,280,116,0,0
"S01008305",874,851,23,0,0
"S01008306",679,659,20,0,0
"S01008307",569,529,40,0,0
"S01008308",642,641,1,0,0
"S01008309",662,236,426,0,0
"S01008310",963,671,292,0,0
"S01008311",428,311,117,0,0
"S01008312",267,196,71,0,0
"S01008313",1015,667,347,1,0
"S01008314",542,185,357,0,0
"S01008315",670,135,535,0,0
"S01008316",487,409,78,0,0
"S01008317",531,444,80,7,0
"S01008318",1013,958,55,0,0
"S01008319",761,459,302,0,0
"S01008320",594,492,102,0,0
"S01008321",616,609,7,0,0
"S01008322",1018,597,421,0,0
"S01008323",851,611,240,0,0
"S01008324",516,439,77,0,0
"S01008325",726,559,167,0,0
"S01008326",911,664,247,0,0
"S01008327",992,901,91,0,0
"S01008328",824,809,15,0,0
"S01008329",960,954,6,0,0
"S01008330",957,948,9,0,0
"S01008331",605,542,63,0,0
"S01008332",863,717,146,0,0
"S01008333",896,760,136,0,0
"S01008334",567,391,176,0,0
"S01008335",680,462,218,0,0
"S01008336",577,477,100,0,0
"S01008337",545,485,60,0,0
"S01008338",770,764,6,0,0
"S01008339",590,588,2,0,0
"S01008340",757,731,26,0,0
"S01008341",666,666,0,0,0
"S01008342",807,773,29,5,0
"S01008343",819,778,41,0,0
"S01008344",840,773,67,0,0
"S01008345",806,741,65,0,0
"S01008346",980,973,7,0,0
"S01008347",992,638,354,0,0
"S01008348",763,542,221,0,0
"S01008349",696,553,143,0,0
"S01008350",574,524,50,0,0
"S01008351",929,855,74,0,0
"S01008352",649,644,5,0,0
"S01008353",408,359,49,0,0
"S01008354",486,477,8,1,0
"S01008355",589,489,100,0,0
"S01008356",562,524,38,0,0
"S01008357",464,360,104,0,0
"S01008358",711,614,97,0,0
"S01008359",689,615,74,0,0
"S01008360",835,778,57,0,0
"S01008361",885,880,5,0,0
"S01008362",838,764,74,0,0
"S01008363",762,743,19,0,0
"S01008364",744,617,127,0,0
"S01008365",830,801,29,0,0
"S01008366",859,682,177,0,0
"S01008367",693,455,238,0,0
"S01008368",454,283,171,0,0
"S01008369",657,557,100,0,0
"S01008370",719,536,182,1,0
"S01008371",776,768,8,0,0
"S01008372",765,760,5,0,0
"S01008373",795,786,9,0,0
"S01008374",707,647,60,0,0
"S01008375",784,776,8,0,0
"S01008376",505,451,54,0,0
"S01008377",754,662,92,0,0
"S01008378",880,835,45,0,0
"S01008379",527,525,2,0,0
"S01008380",559,551,8,0,0
"S01008381",518,514,4,0,0
"S01008382",784,780,4,0,0
"S01008383",506,488,18,0,0
"S01008384",970,967,3,0,0
"S01008385",635,630,5,0,0
"S01008386",696,691,5,0,0
"S01008387",842,835,7,0,0
"S01008388",534,526,8,0,0
"S01008389",502,297,205,0,0
"S01008390",640,637,3,0,0
"S01008391",766,541,223,2,0
"S01008392",914,849,65,0,0
"S01008393",629,530,99,0,0
"S01008394",963,956,7,0,0
"S01008395",530,515,15,0,0
"S01008396",906,692,214,0,0
"S01008397",994,991,3,0,0
"S01008398",628,575,53,0,0
"S01008399",703,518,185,0,0
"S01008400",504,503,1,0,0
"S01008401",870,787,83,0,0
"S01008402",998,876,122,0,0
"S01008403",619,612,7,0,0
"S01008404",958,888,70,0,0
"S01008405",820,777,43,0,0
"S01008406",987,708,279,0,0
"S01008407",516,352,163,1,0
"S01008408",623,591,31,1,0
"S01008409",1037,759,278,0,0
"S01008410",587,515,72,0,0
"S01008411",617,502,115,0,0
"S01008412",646,569,77,0,0
"S01008413",379,327,52,0,0
"S01008414",485,482,3,0,0
"S01008415",896,736,160,0,0
"S01008416",840,447,393,0,0
"S01008417",748,628,120,0,0
"S01008418",762,557,205,0,0
"S01008419",512,379,133,0,0
"S01008420",518,466,52,0,0
"S01008421",707,639,68,0,0
"S01008422",718,629,89,0,0
"S01008423",761,717,41,0,3
"S01008424",813,808,5,0,0
"S01008425",1091,1076,15,0,0
"S01008426",641,626,15,0,0
"S01008427",1142,1136,6,0,0
"S01008428",701,579,122,0,0
"S01008429",700,675,25,0,0
"S01008430",788,717,71,0,0
"S01008431",879,796,83,0,0
"S01008432",736,681,55,0,0
"S01008433",916,891,25,0,0
"S01008434",1043,952,91,0,0
"S01008435",808,804,4,0,0
"S01008436",716,610,106,0,0
"S01008437",705,410,292,0,3
"S01008438",568,462,106,0,0
"S01008439",1022,963,59,0,0
"S01008440",1086,1010,76,0,0
"S01008441",401,393,8,0,0
"S01008442",568,495,73,0,0
"S01008443",616,555,61,0,0
"S01008444",645,561,84,0,0
"S01008445",844,592,252,0,0
"S01008446",806,772,33,1,0
"S01008447",704,613,91,0,0
"S01008448",674,668,6,0,0
"S01008449",466,220,246,0,0
"S01008450",396,107,289,0,0
"S01008451",707,149,558,0,0
"S01008452",525,56,469,0,0
"S01008453",195,26,169,0,0
"S01008454",986,634,352,0,0
"S01008455",939,32,907,0,0
"S01008456",769,19,749,1,0
"S01008457",590,60,530,0,0
"S01008458",927,601,326,0,0
"S01008459",611,56,555,0,0
"S01008460",739,116,621,2,0
"S01008461",884,135,746,3,0
"S01008462",548,232,316,0,0
"S01008463",669,85,584,0,0
"S01008464",908,356,552,0,0
"S01008465",793,391,402,0,0
"S01008466",766,390,376,0,0
"S01008467",796,380,416,0,0
"S01008468",644,314,330,0,0
"S01008469",341,282,59,0,0
"S01008470",754,460,290,4,0
"S01008471",923,188,734,1,0
"S01008472",536,383,153,0,0
"S01008473",724,358,363,3,0
"S01008474",774,172,602,0,0
"S01008475",551,172,379,0,0
"S01008476",689,101,588,0,0
"S01008477",912,135,774,3,0
"S01008478",632,120,512,0,0
"S01008479",790,315,475,0,0
"S01008480",361,234,127,0,0
"S01008481",983,872,111,0,0
"S01008482",602,391,209,2,0
"S01008483",637,225,411,1,0
"S01008484",783,540,243,0,0
"S01008485",983,767,216,0,0
"S01008486",900,602,298,0,0
"S01008487",277,151,126,0,0
"S01008488",516,99,417,0,0
"S01008489",648,264,383,1,0
"S01008490",907,153,754,0,0
"S01008491",766,84,682,0,0
"S01008492",524,47,477,0,0
"S01008493",744,245,499,0,0
"S01008494",659,63,596,0,0
"S01008495",825,24,801,0,0
"S01008496",934,16,918,0,0
"S01008497",766,82,684,0,0
"S01008498",753,47,706,0,0
"S01008499",884,23,859,2,0
"S01008500",257,4,253,0,0
"S01008501",414,13,401,0,0
"S01008502",622,25,597,0,0
"S01008503",685,112,573,0,0
"S01008504",949,415,534,0,0
"S01008505",765,355,406,2,2
"S01008506",771,169,602,0,0
"S01008507",845,214,627,0,4
"S01008508",866,665,201,0,0
"S01008509",754,464,290,0,0
"S01008510",845,729,116,0,0
"S01008511",989,871,118,0,0
"S01008512",498,492,6,0,0
"S01008513",560,552,8,0,0
"S01008514",924,631,289,0,4
"S01008515",760,533,227,0,0
"S01008516",866,55,805,0,6
"S01008517",815,96,719,0,0
"S01008518",920,529,391,0,0
"S01008519",844,602,242,0,0
"S01008520",721,627,94,0,0
"S01008521",880,870,10,0,0
"S01008522",569,384,185,0,0
"S01008523",79,64,15,0,0
"S01008524",765,155,610,0,0
"S01008525",713,237,476,0,0
"S01008526",816,336,480,0,0
"S01008527",784,310,474,0,0
"S01008528",740,294,446,0,0
"S01008529",765,480,285,0,0
"S01008530",755,68,687,0,0
"S01008531",788,200,588,0,0
"S01008532",470,363,107,0,0
"S01008533",524,501,23,0,0
"S01008534",753,708,45,0,0
"S01008535",715,707,8,0,0
"S01008536",593,519,74,0,0
"S01008537",716,706,10,0,0
"S01008538",446,437,9,0,0
"S01008539",877,733,143,1,0
"S01008540",776,761,15,0,0
"S01008541",943,926,17,0,0
"S01008542",936,925,11,0,0
"S01008543",823,809,14,0,0
"S01008544",680,669,11,0,0
"S01008545",566,559,7,0,0
"S01008546",1008,999,9,0,0
"S01008547",1003,964,39,0,0
"S01008548",1035,938,97,0,0
"S01008549",981,858,123,0,0
"S01008550",815,714,98,3,0
"S01008551",999,757,242,0,0
"S01008552",826,740,86,0,0
"S01008553",625,601,24,0,0
"S01008554",1002,910,92,0,0
"S01008555",748,154,594,0,0
"S01008556",800,454,343,0,3
"S01008557",746,356,390,0,0
"S01008558",921,526,395,0,0
"S01008559",677,617,60,0,0
"S01008560",694,623,67,0,4
"S01008561",583,557,26,0,0
"S01008562",549,171,378,0,0
"S01008563",908,428,472,0,8
"S01008564",576,500,76,0,0
"S01008565",799,572,227,0,0
"S01008566",966,903,63,0,0
"S01008567",548,463,85,0,0
"S01008568",771,730,41,0,0
"S01008569",676,12,664,0,0
"S01008570",733,424,309,0,0
"S01008571",802,619,183,0,0
"S01008572",737,583,154,0,0
"S01008573",752,699,53,0,0
"S01008574",758,705,53,0,0
"S01008575",756,658,98,0,0
"S01008576",845,683,162,0,0
"S01008577",791,699,92,0,0
"S01008578",745,685,60,0,0
"S01008579",1041,935,106,0,0
"S01008580",577,501,76,0,0
"S01008581",998,597,401,0,0
"S01008582",1055,705,350,0,0
"S01008583",665,460,205,0,0
"S01008584",645,390,255,0,0
"S01008585",699,418,281,0,0
"S01008586",725,583,142,0,0
"S01008587",830,605,225,0,0
"S01008588",729,381,348,0,0
"S01008589",380,236,144,0,0
"S01008590",565,175,390,0,0
"S01008591",740,367,373,0,0
"S01008592",720,453,267,0,0
"S01008593",794,535,259,0,0
"S01008594",816,419,397,0,0
"S01008595",776,365,411,0,0
"S01008596",876,214,662,0,0
"S01008597",879,781,98,0,0
"S01008598",753,205,548,0,0
"S01008599",879,405,474,0,0
"S01008600",832,395,428,0,9
"S01008601",857,144,700,0,13
"S01008602",595,26,564,0,5
"S01008603",1096,31,1065,0,0
"S01008604",724,216,508,0,0
"S01008605",743,161,574,0,8
"S01008606",920,485,429,0,6
"S01008607",290,180,110,0,0
"S01008608",682,274,408,0,0
"S01008609",860,433,427,0,0
"S01008610",888,342,546,0,0
"S01008611",1230,207,1023,0,0
"S01008612",717,35,682,0,0
"S01008613",796,284,512,0,0
"S01008614",680,44,636,0,0
"S01008615",774,71,703,0,0
"S01008616",738,28,710,0,0
"S01008617",825,59,766,0,0
"S01008618",748,35,713,0,0
"S01008619",514,1,513,0,0
"S01008620",788,31,757,0,0
"S01008621",756,11,728,0,17
"S01008622",580,15,563,0,2
"S01008623",989,82,897,0,10
"S01008624",645,273,372,0,0
"S01008625",584,488,96,0,0
"S01008626",902,463,429,0,10
"S01008627",650,436,214,0,0
"S01008628",557,92,465,0,0
"S01008629",562,47,515,0,0
"S01008630",475,40,435,0,0
"S01008631",772,78,690,0,4
"S01008632",780,89,691,0,0
"S01008633",770,306,464,0,0
"S01008634",756,196,560,0,0
"S01008635",768,135,624,0,9
"S01008636",789,193,594,0,2
"S01008637",571,128,443,0,0
"S01008638",699,99,598,0,2
"S01008639",875,124,751,0,0
"S01008640",760,80,680,0,0
"S01008641",867,42,823,0,2
"S01008642",863,152,705,0,6
"S01008643",739,193,542,0,4
"S01008644",711,61,640,0,10
"S01008645",778,34,744,0,0
"S01008646",799,149,650,0,0
"S01008647",550,66,484,0,0
"S01008648",532,11,521,0,0
"S01008649",828,11,815,0,2
"S01008650",771,22,749,0,0
"S01008651",722,25,696,1,0
"S01008652",573,17,556,0,0
"S01008653",711,42,666,0,3
"S01008654",896,17,879,0,0
"S01008655",554,53,501,0,0
"S01008656",634,29,605,0,0
"S01008657",697,151,546,0,0
"S01008658",696,56,640,0,0
"S01008659",796,23,773,0,0
"S01008660",866,32,834,0,0
"S01008661",759,16,743,0,0
"S01008662",654,7,647,0,0
"S01008663",894,38,856,0,0
"S01008664",831,25,806,0,0
"S01008665",914,96,818,0,0
"S01008666",592,10,582,0,0
"S01008667",628,47,581,0,0
"S01008668",642,18,624,0,0
"S01008669",405,2,399,0,4
"S01008670",866,21,832,0,13
"S01008671",742,3,737,0,2
"S01008672",605,36,567,0,2
"S01008673",824,9,815,0,0
"S01008674",739,43,696,0,0
"S01008675",581,19,562,0,0
"S01008676",741,36,703,0,2
"S01008677",564,25,539,0,0
"S01008678",959,33,926,0,0
"S01008679",849,39,808,0,2
"S01008680",531,17,514,0,0
"S01008681",858,34,824,0,0
"S01008682",674,60,614,0,0
"S01008683",1001,78,921,2,0
"S01008684",888,90,798,0,0
"S01008685",740,76,664,0,0
"S01008686",793,32,761,0,0
"S01008687",528,9,519,0,0
"S01008688",616,88,528,0,0
"S01008689",842,131,711,0,0
"S01008690",973,272,701,0,0
"S01008691",1017,67,945,1,4
"S01008692",566,96,470,0,0
"S01008693",501,425,76,0,0
"S01008694",913,176,737,0,0
"S01008695",689,293,396,0,0
"S01008696",703,536,167,0,0
"S01008697",867,795,72,0,0
"S01008698",413,392,21,0,0
"S01008699",918,292,624,0,2
"S01008700",499,376,123,0,0
"S01008701",417,169,220,28,0
"S01008703",652,91,561,0,0
"S01008704",379,338,38,3,0
"S01008705",292,60,232,0,0
"S01008706",199,91,108,0,0
"S01008707",766,511,255,0,0
"S01008708",816,350,466,0,0
"S01008709",789,695,94,0,0
"S01008710",256,225,31,0,0
"S01008711",651,242,409,0,0
"S01008712",1042,778,264,0,0
"S01008713",703,137,560,0,6
"S01008714",625,249,376,0,0
"S01008715",818,580,238,0,0
"S01008716",544,272,272,0,0
"S01008717",459,437,22,0,0
"S01008718",504,466,38,0,0
"S01008719",994,883,111,0,0
"S01008720",453,366,87,0,0
"S01008721",854,844,10,0,0
"S01008722",1071,878,192,1,0
"S01008723",568,564,4,0,0
"S01008724",866,726,140,0,0
"S01008725",784,461,323,0,0
"S01008726",401,274,127,0,0
"S01008727",1008,436,566,0,6
"S01008728",392,52,337,0,3
"S01008729",828,452,376,0,0
"S01008730",753,187,563,0,3
"S01008731",485,351,127,7,0
"S01008732",480,150,330,0,0
"S01008733",685,145,540,0,0
"S01008734",707,378,329,0,0
"S01008735",975,893,82,0,0
"S01008736",705,668,37,0,0
"S01008737",952,921,31,0,0
"S01008738",584,579,4,1,0
"S01008739",634,477,157,0,0
"S01008740",656,648,8,0,0
"S01008741",1121,1045,76,0,0
"S01008742",435,190,245,0,0
"S01008743",1036,279,757,0,0
"S01008744",1058,522,536,0,0
"S01008745",470,242,228,0,0
"S01008746",1010,117,893,0,0
"S01008747",540,430,110,0,0
"S01008748",567,546,21,0,0
"S01008749",1176,1080,93,3,0
"S01008750",735,709,26,0,0
"S01008751",660,424,236,0,0
"S01008752",801,82,718,1,0
"S01008753",449,30,419,0,0
"S01008754",559,59,500,0,0
"S01008755",798,148,650,0,0
"S01008756",711,101,610,0,0
"S01008757",570,65,505,0,0
"S01008758",835,255,580,0,0
"S01008759",567,220,345,2,0
"S01008760",932,275,657,0,0
"S01008761",423,245,178,0,0
"S01008762",654,465,189,0,0
"S01008763",973,695,278,0,0
"S01008764",713,483,230,0,0
"S01008765",864,445,417,0,2
"S01008766",961,682,279,0,0
"S01008767",537,327,209,1,0
"S01008768",414,126,288,0,0
"S01008769",192,0,192,0,0
"S01008772",777,303,474,0,0
"S01008773",820,189,631,0,0
"S01008774",845,296,549,0,0
"S01008775",388,156,227,0,5
"S01008776",834,118,716,0,0
"S01008777",832,99,733,0,0
"S01008778",634,4,630,0,0
"S01008779",185,13,172,0,0
"S01008780",177,12,165,0,0
"S01008781",234,8,226,0,0
"S01008782",386,26,360,0,0
"S01008783",210,9,201,0,0
"S01008784",340,0,340,0,0
"S01008785",746,12,734,0,0
"S01008786",652,44,608,0,0
"S01008787",339,9,330,0,0
"S01008788",228,0,228,0,0
"S01008789",641,260,381,0,0
"S01008790",513,12,497,0,4
"S01008791",296,160,136,0,0
"S01008792",911,222,689,0,0
"S01008793",303,17,286,0,0
"S01008794",722,57,665,0,0
"S01008795",831,12,819,0,0
"S01008796",1014,28,976,0,10
"S01008797",834,37,797,0,0
"S01008798",779,46,733,0,0
"S01008799",122,6,116,0,0
"S01008800",805,18,787,0,0
"S01008801",763,14,748,1,0
"S01008802",767,15,749,3,0
"S01008803",931,86,845,0,0
"S01008804",350,8,342,0,0
"S01008805",447,19,425,0,3
"S01008806",546,31,515,0,0
"S01008807",852,104,748,0,0
"S01008808",732,42,684,0,6
"S01008809",737,184,553,0,0
"S01008810",737,20,717,0,0
"S01008811",780,106,649,0,25
"S01008812",475,27,448,0,0
"S01008813",727,293,428,0,6
"S01008814",766,324,442,0,0
"S01008815",788,59,729,0,0
"S01008816",243,78,163,2,0
"S01008817",476,72,404,0,0
"S01008818",683,401,280,0,2
"S01008819",712,120,592,0,0
"S01008820",789,79,710,0,0
"S01008821",831,500,331,0,0
"S01008822",731,514,217,0,0
"S01008823",572,357,213,0,2
"S01008824",911,313,598,0,0
"S01008825",553,242,311,0,0
"S01008826",767,198,567,0,2
"S01008827",712,571,141,0,0
"S01008828",830,491,339,0,0
"S01008829",744,483,261,0,0
"S01008830",766,374,392,0,0
"S01008831",792,564,228,0,0
"S01008832",537,226,311,0,0
"S01008833",910,211,699,0,0
"S01008834",1095,572,519,0,4
"S01008835",730,327,403,0,0
"S01008836",536,40,496,0,0
"S01008837",654,92,562,0,0
"S01008838",817,167,650,0,0
"S01008839",971,286,685,0,0
"S01008840",1037,402,635,0,0
"S01008841",441,123,318,0,0
"S01008842",193,131,62,0,0
"S01008843",714,69,642,0,3
"S01008844",307,5,302,0,0
"S01008845",688,55,633,0,0
"S01008846",728,115,613,0,0
"S01008847",504,42,460,0,2
"S01008848",726,58,668,0,0
"S01008849",754,79,672,0,3
"S01008850",706,101,605,0,0
"S01008851",907,102,805,0,0
"S01008852",961,161,792,0,8
"S01008853",557,38,519,0,0
"S01008854",901,58,843,0,0
"S01008855",1060,58,1002,0,0
"S01008856",472,13,459,0,0
"S01008857",768,241,527,0,0
"S01008858",610,273,337,0,0
"S01008859",1007,75,932,0,0
"S01008860",913,98,815,0,0
"S01008861",797,266,531,0,0
"S01008862",916,183,733,0,0
"S01008863",767,148,616,0,3
"S01008864",624,134,487,3,0
"S01008865",930,36,894,0,0
"S01008866",790,58,732,0,0
"S01008867",771,60,711,0,0
"S01008868",737,65,672,0,0
"S01008869",1041,114,925,0,2
"S01008870",637,209,428,0,0
"S01008871",1189,115,1062,0,12
"S01008872",683,52,631,0,0
"S01008873",687,425,262,0,0
"S01008874",835,283,552,0,0
"S01008875",808,92,716,0,0
"S01008876",584,438,146,0,0
"S01008877",515,298,217,0,0
"S01008878",794,480,314,0,0
"S01008879",1020,586,434,0,0
"S01008880",571,380,189,2,0
"S01008881",419,235,182,0,2
"S01008882",1054,744,304,0,6
"S01008883",881,619,262,0,0
"S01008884",721,591,130,0,0
"S01008885",864,853,11,0,0
"S01008886",773,342,431,0,0
"S01008887",763,533,230,0,0
"S01008888",414,31,383,0,0
"S01008889",354,268,86,0,0
"S01008890",718,700,18,0,0
"S01008891",792,741,51,0,0
"S01008892",953,380,573,0,0
"S01008893",905,806,99,0,0
"S01008894",876,800,68,0,8
"S01008895",582,559,23,0,0
"S01008896",213,182,31,0,0
"S01008897",672,547,125,0,0
"S01008898",836,809,27,0,0
"S01008899",866,318,544,4,0
"S01008900",907,560,347,0,0
"S01008901",715,348,367,0,0
"S01008902",890,223,667,0,0
"S01008903",1005,566,439,0,0
"S01008904",972,145,827,0,0
"S01008905",1064,113,951,0,0
"S01008906",578,165,413,0,0
"S01008907",537,256,281,0,0
"S01008908",781,243,538,0,0
"S01008909",874,444,430,0,0
"S01008910",422,220,202,0,0
"S01008911",107,27,80,0,0
"S01008912",797,539,258,0,0
"S01008913",435,222,213,0,0
"S01008914",929,627,301,1,0
"S01008915",558,407,151,0,0
"S01008916",1098,278,820,0,0
"S01008917",647,188,459,0,0
"S01008918",448,46,402,0,0
"S01008919",444,31,413,0,0
"S01008920",129,74,35,0,20
"S01008921",761,152,607,0,2
"S01008922",832,336,496,0,0
"S01008923",741,209,530,2,0
"S01008924",595,492,103,0,0
"S01008925",711,378,333,0,0
"S01008926",78,77,1,0,0
"S01008927",71,58,13,0,0
"S01008928",423,281,140,2,0
"S01008929",838,64,774,0,0
"S01008930",1044,376,668,0,0
"S01008931",859,427,432,0,0
"S01008932",174,80,94,0,0
"S01008933",423,326,97,0,0
"S01008934",474,90,384,0,0
"S01008935",906,754,152,0,0
"S01008936",414,367,47,0,0
"S01008937",721,399,320,0,2
"S01008938",606,530,76,0,0
"S01008939",950,787,163,0,0
"S01008940",603,527,72,0,4
"S01008941",551,448,100,0,3
"S01008942",928,695,233,0,0
"S01008943",606,578,28,0,0
"S01008944",991,799,192,0,0
"S01008945",792,779,13,0,0
"S01008946",746,657,89,0,0
"S01008947",1110,947,163,0,0
"S01008948",728,588,140,0,0
"S01008949",860,791,69,0,0
"S01008950",922,846,76,0,0
"S01008951",883,276,607,0,0
"S01008952",906,111,795,0,0
"S01008953",965,588,377,0,0
"S01008954",832,539,293,0,0
"S01008955",667,561,106,0,0
"S01008956",957,880,77,0,0
"S01008957",1018,770,248,0,0
"S01008958",628,281,347,0,0
"S01008959",885,703,182,0,0
"S01008960",302,268,34,0,0
"S01008961",762,650,112,0,0
"S01008962",744,673,71,0,0
"S01008963",839,753,86,0,0
"S01008964",530,500,30,0,0
"S01008965",762,732,30,0,0
"S01008966",618,591,27,0,0
"S01008967",1023,979,44,0,0
"S01008968",976,969,7,0,0
"S01008969",1050,844,206,0,0
"S01008970",989,793,196,0,0
"S01008971",553,497,56,0,0
"S01008972",737,605,132,0,0
"S01008973",1037,838,195,4,0
"S01008974",739,408,331,0,0
"S01008975",814,344,469,1,0
"S01008976",386,334,52,0,0
"S01008977",615,578,37,0,0
"S01008978",584,312,272,0,0
"S01008979",716,227,489,0,0
"S01008980",792,274,518,0,0
"S01008981",729,651,78,0,0
"S01008982",807,271,536,0,0
"S01008983",675,39,636,0,0
"S01008984",519,191,328,0,0
"S01008985",606,275,331,0,0
"S01008986",930,910,20,0,0
"S01008987",878,864,14,0,0
"S01008988",760,509,251,0,0
"S01008989",687,494,193,0,0
"S01008990",778,534,244,0,0
"S01008991",1002,888,114,0,0
"S01008992",533,291,242,0,0
"S01008993",921,721,197,3,0
"S01008994",736,658,78,0,0
"S01008995",688,646,42,0,0
"S01008996",718,657,59,2,0
"S01008997",765,731,31,3,0
"S01008998",635,612,23,0,0
"S01008999",887,730,157,0,0
"S01009000",961,940,21,0,0
"S01009001",736,687,46,0,3
"S01009002",670,575,95,0,0
"S01009003",827,706,121,0,0
"S01009004",708,650,58,0,0
"S01009005",765,662,103,0,0
"S01009006",798,636,162,0,0
"S01009007",709,647,59,3,0
"S01009008",983,627,356,0,0
"S01009009",579,139,440,0,0
"S01009010",1019,935,84,0,0
"S01009011",958,953,5,0,0
"S01009012",834,823,11,0,0
"S01009013",977,942,35,0,0
"S01009014",528,513,13,2,0
"S01009015",393,387,2,4,0
"S01009016",560,540,18,2,0
"S01009017",394,386,3,5,0
"S01009018",868,834,29,5,0
"S01009019",530,509,20,1,0
"S01009020",697,684,10,3,0
"S01009021",736,711,15,6,4
"S01009022",856,819,28,9,0
"S01009023",866,864,2,0,0
"S01009024",936,877,59,0,0
"S01009025",962,954,8,0,0
"S01009026",843,831,12,0,0
"S01009027",833,829,4,0,0
"S01009028",348,336,12,0,0
"S01009029",528,527,1,0,0
"S01009030",724,718,6,0,0
"S01009031",798,789,9,0,0
"S01009032",629,626,1,2,0
"S01009033",710,705,3,2,0
"S01009034",644,642,2,0,0
"S01009035",863,862,1,0,0
"S01009036",871,865,4,2,0
"S01009037",559,555,1,3,0
"S01009038",915,902,7,6,0
"S01009039",747,677,70,0,0
"S01009040",654,514,138,2,0
"S01009041",698,460,237,1,0
"S01009042",781,640,138,3,0
"S01009043",652,477,175,0,0
"S01009044",875,771,103,1,0
"S01009045",769,737,24,8,0
"S01009046",782,768,11,3,0
"S01009047",687,686,1,0,0
"S01009048",745,745,0,0,0
"S01009049",544,542,1,1,0
"S01009050",963,794,151,18,0
"S01009051",570,510,60,0,0
"S01009052",598,529,68,1,0
"S01009053",602,246,356,0,0
"S01009054",593,576,17,0,0
"S01009055",735,698,37,0,0
"S01009056",604,523,81,0,0
"S01009057",557,143,414,0,0
"S01009058",743,534,209,0,0
"S01009059",378,308,70,0,0
"S01009060",243,161,82,0,0
"S01009061",875,854,21,0,0
"S01009062",755,630,125,0,0
"S01009063",704,701,3,0,0
"S01009064",609,535,74,0,0
"S01009065",699,275,423,1,0
"S01009066",774,703,71,0,0
"S01009067",670,647,23,0,0
"S01009068",935,899,36,0,0
"S01009069",723,711,12,0,0
"S01009070",587,523,64,0,0
"S01009071",608,492,116,0,0
"S01009072",230,218,12,0,0
"S01009073",623,559,64,0,0
"S01009074",773,734,39,0,0
"S01009075",532,490,36,6,0
"S01009076",1006,755,251,0,0
"S01009077",496,418,78,0,0
"S01009079",979,763,216,0,0
"S01009080",1001,962,39,0,0
"S01009081",710,680,30,0,0
"S01009082",845,760,85,0,0
"S01009083",590,496,94,0,0
"S01009084",692,512,180,0,0
"S01009086",415,354,61,0,0
"S01009087",590,543,47,0,0
"S01009088",755,717,38,0,0
"S01009089",145,145,0,0,0
"S01009090",303,301,2,0,0
"S01009091",272,270,2,0,0
"S01009092",905,724,181,0,0
"S01009093",685,593,92,0,0
"S01009094",712,705,7,0,0
"S01009095",744,555,189,0,0
"S01009096",467,272,195,0,0
"S01009097",522,511,11,0,0
"S01009098",562,534,28,0,0
"S01009099",889,649,240,0,0
"S01009100",811,520,291,0,0
"S01009101",978,950,28,0,0
"S01009102",864,768,96,0,0
