dz_2011,total,house,flat,caravan,shared
S01010001,798,244,554,0,0
S01010002,1343,168,1172,3,0
S01010003,969,545,424,0,0
S01010004,924,831,93,0,0
S01010005,962,28,934,0,0
S01010006,1261,38,1223,0,0
S01010007,959,629,330,0,0
S01010008,765,114,651,0,0
S01010009,639,56,583,0,0
S01010010,1466,1169,297,0,0
S01010011,828,18,810,0,0
S01010012,1511,1097,414,0,0
S01010013,970,243,727,0,0
S01010014,1278,154,1124,0,0
S01010015,1013,104,909,0,0
S01010016,723,437,286,0,0
S01010017,968,188,780,0,0
S01010018,1180,269,908,0,3
S01010019,1164,126,1035,0,3
S01010020,993,354,639,0,0
S01010021,806,192,607,0,7
S01010022,1040,259,781,0,0
S01010023,1409,85,1319,5,0
S01010024,790,152,638,0,0
S01010025,877,43,834,0,0
S01010026,1780,145,1631,1,3
S01010027,1747,221,1515,1,10
S01010028,763,34,729,0,0
S01010029,535,22,513,0,0
S01010030,950,159,791,0,0
S01010031,975,26,949,0,0
S01010032,1228,25,1203,0,0
S01010033,1099,46,1051,2,0
S01010034,1021,94,925,2,0
S01010035,736,26,690,0,20
S01010036,1502,24,1478,0,0
S01010037,1022,317,691,14,0
S01010038,1382,253,1116,5,8
S01010039,1014,17,997,0,0
S01010040,891,158,730,0,3
S01010041,935,55,880,0,0
S01010042,1432,174,1255,0,3
S01010043,989,208,779,2,0
S01010044,1413,308,1101,0,4
S01010045,824,242,582,0,0
S01010046,1130,402,654,74,0
S01010047,1083,224,859,0,0
S01010048,1352,561,716,75,0
S01010049,1057,141,901,13,2
S01010050,979,145,829,0,5
S01010051,804,105,699,0,0
S01010052,627,68,557,0,2
S01010053,859,312,532,2,13
S01010054,764,593,171,0,0
S01010055,1164,396,746,22,0
S01010056,599,196,399,4,0
S01010057,553,88,463,2,0
S01010058,996,507,489,0,0
S01010059,744,97,647,0,0
S01010060,979,273,705,1,0
S01010061,822,426,396,0,0
S01010062,807,242,565,0,0
S01010063,1073,137,936,0,0
S01010064,765,314,451,0,0
S01010065,839,266,573,0,0
S01010066,753,410,341,0,2
S01010067,1066,209,774,81,2
S01010068,742,287,455,0,0
S01010069,1005,838,167,0,0
S01010070,665,637,25,3,0
S01010071,912,591,321,0,0
S01010072,1097,754,343,0,0
S01010073,1023,746,277,0,0
S01010074,1062,856,206,0,0
S01010075,781,724,57,0,0
S01010076,859,749,110,0,0
S01010077,719,413,306,0,0
S01010078,692,611,81,0,0
S01010079,923,822,101,0,0
S01010080,803,763,40,0,0
S01010081,1104,1030,74,0,0
S01010082,854,524,330,0,0
S01010083,1035,897,138,0,0
S01010084,1110,884,226,0,0
S01010085,1093,1026,67,0,0
S01010086,1027,782,245,0,0
S01010087,573,568,5,0,0
S01010088,1545,1341,204,0,0
S01010089,1041,525,516,0,0
S01010090,1136,920,216,0,0
S01010091,1809,1439,370,0,0
S01010092,1119,542,577,0,0
S01010093,951,581,369,1,0
S01010094,1191,1156,34,1,0
S01010095,1218,1193,25,0,0
S01010096,927,867,60,0,0
S01010097,731,673,58,0,0
S01010098,727,719,8,0,0
S01010099,948,935,13,0,0
S01010100,886,838,48,0,0
S01010101,1055,850,205,0,0
S01010102,742,716,26,0,0
S01010103,888,854,34,0,0
S01010104,1039,981,58,0,0
S01010105,725,348,372,0,5
S01010106,629,366,261,0,2
S01010107,1016,174,842,0,0
S01010108,733,561,172,0,0
S01010109,2222,1445,777,0,0
S01010110,1066,325,741,0,0
S01010111,1163,590,573,0,0
S01010112,1139,601,538,0,0
S01010113,551,76,475,0,0
S01010114,873,230,643,0,0
S01010115,632,571,61,0,0
S01010116,1428,1148,280,0,0
S01010117,1442,1209,233,0,0
S01010118,850,493,357,0,0
S01010119,543,430,112,1,0
S01010120,1045,540,505,0,0
S01010121,802,384,417,1,0
S01010122,508,300,208,0,0
S01010123,733,260,473,0,0
S01010124,723,106,615,2,0
S01010125,932,458,472,2,0
S01010126,657,564,93,0,0
S01010127,694,502,190,2,0
S01010128,758,94,664,0,0
S01010129,1039,250,787,2,0
S01010130,978,334,644,0,0
S01010131,1078,872,194,12,0
S01010132,1142,429,650,63,0
S01010133,912,411,497,4,0
S01010134,1244,416,825,3,0
S01010135,1166,731,435,0,0
S01010136,1076,823,253,0,0
S01010137,1231,184,1031,16,0
S01010138,994,216,773,3,2
S01010139,1229,439,783,7,0
S01010140,989,406,579,4,0
S01010141,1065,89,975,1,0
S01010142,644,226,416,2,0
S01010143,829,439,390,0,0
S01010144,700,126,574,0,0
S01010145,778,314,464,0,0
S01010146,1267,283,901,83,0
S01010147,1136,143,903,88,2
S01010148,1320,471,804,45,0
S01010149,680,376,202,102,0
S01010150,818,183,600,35,0
S01010151,940,276,662,2,0
S01010152,954,331,623,0,0
S01010153,1010,330,680,0,0
S01010154,911,352,555,4,0
S01010155,777,346,431,0,0
S01010156,1060,514,546,0,0
S01010157,981,782,199,0,0
S01010158,913,362,547,4,0
S01010159,723,532,189,2,0
S01010160,822,96,720,3,3
S01010161,893,635,258,0,0
S01010162,1002,88,914,0,0
S01010163,1295,807,488,0,0
S01010164,838,581,256,1,0
S01010165,627,139,488,0,0
S01010166,1498,1295,203,0,0
S01010167,911,435,476,0,0
S01010168,616,232,384,0,0
S01010169,842,305,537,0,0
S01010170,858,601,257,0,0
S01010171,1613,951,662,0,0
S01010172,769,44,725,0,0
S01010173,1108,940,165,3,0
S01010174,716,491,225,0,0
S01010175,480,175,305,0,0
S01010176,977,410,564,3,0
S01010177,776,298,478,0,0
S01010178,1103,715,376,12,0
S01010179,1655,948,707,0,0
S01010180,923,639,284,0,0
S01010181,1057,495,562,0,0
S01010182,1107,876,219,12,0
S01010183,1495,1046,442,7,0
S01010184,624,290,334,0,0
S01010185,733,166,567,0,0
S01010186,647,626,21,0,0
S01010187,789,478,311,0,0
S01010188,1876,1632,227,17,0
S01010189,976,943,33,0,0
S01010190,203,172,31,0,0
S01010191,736,716,20,0,0
S01010192,1050,1007,43,0,0
S01010193,838,745,93,0,0
S01010194,689,529,160,0,0
S01010195,962,739,223,0,0
S01010196,771,349,422,0,0
S01010197,757,169,588,0,0
S01010198,1053,267,786,0,0
S01010199,693,437,256,0,0
S01010200,690,558,132,0,0
S01010201,928,802,126,0,0
S01010202,783,117,666,0,0
S01010203,729,543,186,0,0
S01010204,1190,274,916,0,0
S01010205,658,181,475,0,2
S01010206,497,27,446,2,22
S01010207,859,99,760,0,0
S01010208,1049,96,943,0,10
S01010209,952,326,626,0,0
S01010210,1076,533,543,0,0
S01010211,916,93,823,0,0
S01010212,1209,236,973,0,0
S01010213,1112,144,968,0,0
S01010214,967,892,75,0,0
S01010215,1049,214,829,0,6
S01010216,1039,117,913,0,9
S01010217,959,202,755,0,2
S01010218,1282,246,1033,1,2
S01010219,750,48,691,0,11
S01010220,573,7,562,0,4
S01010221,574,178,390,0,6
S01010222,713,30,677,0,6
S01010223,651,136,513,0,2
S01010224,1253,443,810,0,0
S01010225,931,249,680,0,2
S01010226,792,45,725,0,22
S01010227,921,35,876,0,10
S01010228,642,38,604,0,0
S01010229,1087,360,727,0,0
S01010230,1431,124,1292,0,15
S01010231,1013,196,817,0,0
S01010232,880,337,541,0,2
S01010233,1567,127,1397,0,43
S01010234,1069,20,1049,0,0
S01010235,782,7,772,0,3
S01010236,725,134,591,0,0
S01010237,1007,18,989,0,0
S01010238,1051,24,1027,0,0
S01010239,1026,63,963,0,0
S01010240,1111,21,1090,0,0
S01010241,980,40,938,0,2
S01010242,1180,100,1065,11,4
S01010243,1392,41,1350,1,0
S01010244,1006,11,982,11,2
S01010245,1122,403,708,11,0
S01010246,1162,163,997,0,2
S01010247,952,659,293,0,0
S01010248,959,18,941,0,0
S01010249,976,17,959,0,0
S01010250,1114,15,1099,0,0
S01010251,780,54,726,0,0
S01010252,742,110,632,0,0
S01010253,759,22,737,0,0
S01010254,1159,109,1048,2,0
S01010255,1136,119,998,17,2
S01010256,1070,15,1055,0,0
S01010257,1165,17,1136,0,12
S01010258,1535,59,1466,0,10
S01010259,1176,32,1133,0,11
S01010260,821,16,750,0,55
S01010261,1326,22,1297,0,7
S01010262,1220,27,1191,0,2
S01010263,752,12,740,0,0
S01010264,1226,25,1201,0,0
S01010265,1118,9,1109,0,0
S01010266,797,23,770,0,4
S01010267,869,26,822,0,21
S01010268,862,27,831,0,4
S01010269,941,33,896,0,12
S01010270,1418,23,1381,0,14
S01010271,884,41,832,0,11
S01010272,1280,50,1226,0,4
S01010273,1103,37,1062,4,0
S01010274,653,31,622,0,0
S01010275,1399,45,1350,0,4
S01010276,993,6,987,0,0
S01010277,610,22,588,0,0
S01010278,1357,70,1287,0,0
S01010279,835,27,808,0,0
S01010280,877,21,856,0,0
S01010281,779,14,765,0,0
S01010282,1246,19,1227,0,0
S01010283,874,22,852,0,0
S01010284,1302,26,1276,0,0
S01010285,1151,53,1098,0,0
S01010286,1593,35,1558,0,0
S01010287,1105,25,1080,0,0
S01010288,1194,58,1131,0,5
S01010289,717,117,600,0,0
S01010290,857,17,840,0,0
S01010291,1077,43,1034,0,0
S01010292,1197,29,1164,0,4
S01010293,926,27,899,0,0
S01010294,1025,37,988,0,0
S01010295,974,39,935,0,0
S01010296,894,43,851,0,0
S01010297,964,90,866,0,8
S01010298,929,70,857,2,0
S01010299,608,46,556,0,6
S01010300,1428,115,1311,2,0
S01010301,516,4,512,0,0
S01010302,835,28,795,0,12
S01010303,683,35,632,3,13
S01010304,714,75,636,0,3
S01010305,1145,155,990,0,0
S01010306,828,84,744,0,0
S01010307,892,39,853,0,0
S01010308,959,89,866,0,4
S01010309,597,59,538,0,0
S01010310,864,213,648,0,3
S01010311,1074,299,771,0,4
S01010312,1010,491,519,0,0
S01010313,1202,150,1052,0,0
S01010314,1148,285,860,0,3
S01010315,1078,414,664,0,0
S01010316,1030,365,665,0,0
S01010317,1350,93,1257,0,0
S01010318,670,33,637,0,0
S01010319,1045,229,816,0,0
S01010320,778,97,669,2,10
S01010321,1030,25,1005,0,0
S01010322,1374,176,1187,0,11
S01010323,734,138,596,0,0
S01010324,940,475,465,0,0
S01010325,1018,253,765,0,0
S01010326,1409,679,728,2,0
S01010327,1235,898,337,0,0
S01010328,1137,601,534,2,0
S01010329,492,85,407,0,0
S01010330,718,424,294,0,0
S01010331,1283,287,996,0,0
S01010332,1039,763,276,0,0
S01010333,962,254,708,0,0
S01010334,1276,828,448,0,0
S01010335,1110,792,318,0,0
S01010336,1212,599,613,0,0
S01010337,852,794,58,0,0
S01010338,884,445,434,0,5
S01010339,936,462,474,0,0
S01010340,853,346,507,0,0
S01010341,812,533,278,1,0
S01010342,829,495,334,0,0
S01010343,1427,1291,135,1,0
S01010344,929,444,485,0,0
S01010345,652,555,97,0,0
S01010346,1095,726,369,0,0
S01010347,919,97,822,0,0
S01010348,1076,177,899,0,0
S01010349,1137,409,728,0,0
S01010350,1362,342,1020,0,0
S01010351,1038,386,652,0,0
S01010352,803,309,494,0,0
S01010353,1070,96,961,1,12
S01010354,733,278,453,2,0
S01010355,1203,342,856,0,5
S01010356,724,341,383,0,0
S01010357,670,166,504,0,0
S01010358,902,45,857,0,0
S01010359,1095,25,1070,0,0
S01010360,567,118,449,0,0
S01010361,535,12,519,2,2
S01010362,970,86,867,1,16
S01010363,758,222,536,0,0
S01010364,1181,1111,70,0,0
S01010365,1165,611,554,0,0
S01010366,1401,725,676,0,0
S01010367,1125,438,687,0,0
S01010368,823,287,536,0,0
S01010369,825,103,710,5,7
S01010370,725,119,603,0,3
S01010371,1210,210,985,0,15
S01010372,922,52,863,0,7
S01010373,761,26,735,0,0
S01010374,1015,107,903,0,5
S01010375,895,93,802,0,0
S01010376,1019,64,951,0,4
S01010377,974,51,904,0,19
S01010378,954,48,906,0,0
S01010379,1415,73,1342,0,0
S01010380,1109,27,1082,0,0
S01010381,1104,64,1040,0,0
S01010382,958,7,949,2,0
S01010383,864,15,843,0,6
S01010384,1379,77,1302,0,0
S01010385,979,12,967,0,0
S01010386,1231,96,1133,2,0
S01010387,1731,157,1569,5,0
S01010388,1095,146,943,0,6
S01010389,1777,49,1716,2,10
S01010390,1303,32,1264,0,7
S01010391,2917,82,2823,2,10
S01010392,2000,66,1922,2,10
S01010393,1575,174,1401,0,0
S01010394,936,41,895,0,0
S01010395,1144,71,1072,1,0
S01010396,1033,16,1017,0,0
S01010397,899,21,861,0,17
S01010398,1052,164,888,0,0
S01010399,1668,78,1590,0,0
S01010400,1101,239,862,0,0
S01010401,825,87,738,0,0
S01010402,1173,110,1063,0,0
S01010403,1112,127,985,0,0
S01010404,1219,223,993,0,3
S01010405,996,162,822,0,12
S01010406,954,87,855,0,12
S01010407,1256,61,1190,0,5
S01010408,695,400,295,0,0
S01010409,1350,1090,260,0,0
S01010410,595,427,168,0,0
S01010411,1539,1391,148,0,0
S01010412,880,216,664,0,0
S01010413,949,375,571,0,3
S01010414,1231,736,495,0,0
S01010415,1158,124,1031,0,3
S01010416,828,452,376,0,0
S01010417,580,304,276,0,0
S01010418,1207,239,968,0,0
S01010419,1591,743,848,0,0
S01010420,1199,1057,142,0,0
S01010421,882,664,218,0,0
S01010422,1174,831,343,0,0
S01010423,1037,75,930,28,4
S01010424,1026,268,730,28,0
S01010425,1032,62,966,0,4
S01010426,1098,217,881,0,0
S01010427,1343,359,957,0,27
S01010428,1597,1069,528,0,0
S01010429,967,781,186,0,0
S01010430,1040,28,999,0,13
S01010431,1020,820,200,0,0
S01010432,880,67,806,0,7
S01010433,905,59,834,0,12
S01010434,819,25,794,0,0
S01010435,689,350,336,3,0
S01010436,778,116,662,0,0
S01010437,557,207,340,6,4
S01010438,1058,389,668,1,0
S01010439,1358,336,1018,4,0
S01010440,1049,592,457,0,0
S01010441,899,219,678,2,0
S01010442,849,68,771,1,9
S01010443,765,724,41,0,0
S01010444,685,615,70,0,0
S01010445,929,549,380,0,0
S01010446,838,785,53,0,0
S01010447,1126,566,560,0,0
S01010448,1057,687,370,0,0
S01010449,952,147,805,0,0
S01010450,889,374,515,0,0
S01010451,1063,445,615,0,3
S01010452,919,417,502,0,0
S01010453,1141,357,778,0,6
S01010454,1108,619,489,0,0
S01010455,942,111,831,0,0
S01010456,633,242,391,0,0
S01010457,1044,464,576,0,4
S01010458,843,295,548,0,0
S01010459,752,376,376,0,0
S01010460,810,386,424,0,0
S01010461,1026,484,538,0,4
S01010462,1088,93,995,0,0
S01010463,796,581,215,0,0
S01010464,653,336,317,0,0
S01010465,999,710,289,0,0
S01010466,1402,546,853,3,0
S01010467,935,218,717,0,0
S01010468,1163,515,648,0,0
S01010469,826,45,781,0,0
S01010470,835,560,275,0,0
S01010471,922,390,532,0,0
S01010472,1328,565,763,0,0
S01010473,1044,315,729,0,0
S01010474,1099,70,1029,0,0
S01010475,1233,427,806,0,0
S01010476,1015,332,683,0,0
S01010477,951,515,436,0,0
S01010478,1411,489,922,0,0
S01010479,1022,285,737,0,0
S01010480,838,593,245,0,0
S01010481,880,223,657,0,0
S01010482,998,689,309,0,0
S01010483,1110,519,591,0,0
S01010484,987,628,359,0,0
S01010485,1072,953,119,0,0
S01010486,1210,1104,106,0,0
S01010487,1123,1066,57,0,0
S01010488,1366,378,986,2,0
S01010489,1351,431,920,0,0
S01010490,893,181,712,0,0
S01010491,1049,229,815,0,5
S01010492,808,623,185,0,0
S01010493,1200,460,735,0,5
S01010494,698,339,359,0,0
S01010495,1184,446,738,0,0
S01010496,1597,547,1050,0,0
S01010497,1063,725,338,0,0
S01010498,1333,557,776,0,0
S01010499,1272,629,639,0,4
S01010500,1258,780,478,0,0
S01010501,910,525,385,0,0
S01010502,756,596,160,0,0
S01010503,838,147,691,0,0
S01010504,531,516,13,2,0
S01010505,655,631,10,14,0
S01010506,880,859,16,4,1
S01010507,1080,966,112,1,1
S01010508,1120,1079,25,16,0
S01010509,1159,1127,25,7,0
S01010510,1600,1507,73,20,0
S01010511,1213,1154,59,0,0
S01010512,908,866,40,2,0
S01010513,887,857,22,8,0
S01010514,918,901,11,6,0
S01010515,905,884,21,0,0
S01010516,557,426,131,0,0
S01010517,1119,663,456,0,0
S01010518,922,396,526,0,0
S01010519,931,890,41,0,0
S01010520,1168,1026,142,0,0
S01010521,1002,771,231,0,0
S01010522,776,486,290,0,0
S01010523,1053,779,274,0,0
S01010524,570,535,27,8,0
S01010525,754,743,8,3,0
S01010526,890,806,78,6,0
S01010527,1271,1087,175,9,0
S01010528,787,739,28,20,0
S01010529,1063,1024,18,21,0
S01010530,733,708,11,14,0
S01010531,1067,989,75,0,3
S01010532,816,800,14,2,0
S01010533,882,768,112,2,0
S01010534,1112,986,126,0,0
S01010535,699,675,18,6,0
S01010536,1157,1049,108,0,0
S01010537,1216,1021,189,3,3
S01010538,1123,930,193,0,0
S01010539,934,841,92,1,0
S01010540,626,595,29,2,0
S01010541,819,795,24,0,0
S01010542,1044,1024,11,9,0
S01010543,600,589,10,1,0
S01010544,1265,1217,48,0,0
S01010545,727,617,110,0,0
S01010546,931,739,191,1,0
S01010547,754,737,9,8,0
S01010548,581,534,45,2,0
S01010549,1279,1180,99,0,0
S01010550,690,665,25,0,0
S01010551,831,823,8,0,0
S01010552,1005,988,8,9,0
S01010553,621,618,2,1,0
S01010554,776,599,175,2,0
S01010555,1032,710,322,0,0
S01010556,1088,983,105,0,0
S01010557,736,716,19,1,0
S01010558,608,461,147,0,0
S01010559,728,629,99,0,0
S01010560,663,620,43,0,0
S01010561,934,880,54,0,0
S01010562,1007,987,20,0,0
S01010563,800,734,66,0,0
S01010564,806,695,111,0,0
S01010565,961,924,37,0,0
S01010566,1088,1069,10,9,0
S01010567,1150,1125,16,9,0
S01010568,1403,1379,11,13,0
S01010569,834,749,85,0,0
S01010570,1447,1379,68,0,0
S01010571,917,707,210,0,0
S01010572,1004,806,198,0,0
S01010573,641,552,89,0,0
S01010574,609,600,9,0,0
S01010575,870,863,7,0,0
S01010576,822,820,2,0,0
S01010577,901,866,35,0,0
S01010578,576,572,4,0,0
S01010579,736,724,12,0,0
S01010580,513,256,257,0,0
S01010581,843,722,121,0,0
S01010582,641,594,47,0,0
S01010583,986,882,104,0,0
S01010584,2141,1975,166,0,0
S01010585,2051,1828,223,0,0
S01010586,632,617,15,0,0
S01010587,827,781,43,3,0
S01010588,836,756,80,0,0
S01010589,2391,1954,432,5,0
S01010590,1794,1553,235,6,0
S01010591,626,495,130,1,0
S01010592,366,240,126,0,0
S01010593,2422,2120,297,5,0
S01010594,1846,1549,292,5,0
S01010595,1844,1545,294,5,0
S01010596,3420,3067,348,5,0
S01010597,2421,2111,310,0,0
S01010598,2542,2204,338,0,0
S01010599,819,725,92,2,0
S01010600,1692,1550,137,5,0
S01010601,742,640,102,0,0
S01010602,652,571,81,0,0
S01010603,809,718,91,0,0
S01010604,845,832,13,0,0
S01010605,1368,1272,94,2,0
S01010606,1054,900,154,0,0
S01010607,1064,936,128,0,0
S01010608,781,436,345,0,0
S01010609,570,450,120,0,0
S01010610,730,592,138,0,0
S01010611,1197,1035,162,0,0
S01010612,781,772,9,0,0
S01010613,820,730,90,0,0
S01010614,706,665,41,0,0
S01010615,1026,826,200,0,0
S01010616,964,937,27,0,0
S01010617,1005,994,11,0,0
S01010618,1010,944,66,0,0
S01010619,1272,485,747,2,38
S01010620,727,128,546,0,53
S01010621,1081,699,382,0,0
S01010622,648,357,291,0,0
S01010623,1063,897,166,0,0
S01010624,635,576,59,0,0
S01010625,761,719,42,0,0
S01010626,903,790,113,0,0
S01010627,959,662,294,0,3
S01010628,1079,757,317,0,5
S01010629,1136,839,297,0,0
S01010630,661,390,271,0,0
S01010631,898,411,487,0,0
S01010632,956,652,304,0,0
S01010633,1035,872,163,0,0
S01010634,665,634,31,0,0
S01010635,803,614,184,5,0
S01010636,978,747,229,0,2
S01010637,831,402,426,3,0
S01010638,944,717,227,0,0
S01010639,1313,678,633,2,0
S01010640,874,464,410,0,0
S01010641,1350,538,810,0,2
S01010642,1035,584,448,1,2
S01010643,844,624,219,1,0
S01010644,872,394,476,2,0
S01010645,767,613,152,2,0
S01010646,807,762,45,0,0
S01010647,616,543,72,1,0
S01010648,981,774,206,1,0
S01010649,748,567,181,0,0
S01010650,655,505,86,64,0
S01010651,665,617,48,0,0
S01010652,807,728,77,2,0
S01010653,742,597,142,0,3
S01010654,763,711,52,0,0
S01010655,1012,984,16,12,0
S01010656,705,702,3,0,0
S01010657,915,891,10,14,0
S01010658,1060,892,111,57,0
S01010659,792,773,12,7,0
S01010660,915,860,55,0,0
S01010661,765,652,107,6,0
S01010662,922,896,25,1,0
S01010663,1508,1419,65,24,0
S01010664,783,759,8,16,0
S01010665,1053,990,39,24,0
S01010666,1399,1354,31,14,0
S01010667,796,767,8,21,0
S01010668,1294,1215,66,11,2
S01010669,602,593,2,7,0
S01010670,931,878,37,16,0
S01010671,858,825,23,10,0
S01010672,1353,1255,96,2,0
S01010673,1075,980,67,28,0
S01010674,1162,1100,38,24,0
S01010675,947,927,8,12,0
S01010676,1134,1111,15,8,0
S01010677,499,488,9,2,0
S01010678,1041,993,46,2,0
S01010679,1542,1391,146,5,0
S01010680,776,756,20,0,0
S01010681,1316,1202,111,3,0
S01010682,1301,1243,41,17,0
S01010683,956,920,20,16,0
S01010684,1039,1019,18,2,0
S01010685,758,740,3,15,0
S01010686,690,653,20,17,0
S01010687,1036,1000,26,10,0
S01010688,822,807,8,7,0
S01010689,1002,972,27,3,0
S01010690,906,835,64,5,2
S01010691,980,893,75,12,0
S01010692,711,589,119,3,0
S01010693,383,370,4,9,0
S01010694,775,745,23,7,0
S01010695,707,697,6,4,0
S01010696,1146,1074,70,2,0
S01010697,1072,1066,5,1,0
S01010698,757,729,26,2,0
S01010699,605,601,4,0,0
S01010700,611,605,6,0,0
S01010701,1314,1258,56,0,0
S01010702,1035,1024,10,1,0
S01010703,899,846,53,0,0
S01010704,1286,1211,75,0,0
S01010705,1287,1161,126,0,0
S01010706,859,802,50,7,0
S01010707,738,724,4,10,0
S01010708,1054,1039,15,0,0
S01010709,904,899,5,0,0
S01010710,969,944,25,0,0
S01010711,778,758,20,0,0
S01010712,846,801,45,0,0
S01010713,1024,952,72,0,0
S01010714,839,529,310,0,0
S01010715,808,776,32,0,0
S01010716,922,551,371,0,0
S01010717,1009,952,57,0,0
S01010718,1078,968,110,0,0
S01010719,869,827,42,0,0
S01010720,875,827,48,0,0
S01010721,825,782,43,0,0
S01010722,1208,1179,25,4,0
S01010723,1105,1062,37,6,0
S01010724,887,857,28,2,0
S01010725,822,811,5,6,0
S01010726,1091,1057,24,10,0
S01010727,765,760,4,1,0
S01010728,1016,1008,5,3,0
S01010729,924,923,1,0,0
S01010730,845,839,2,4,0
S01010731,891,839,52,0,0
S01010732,840,816,17,7,0
S01010733,975,939,36,0,0
S01010734,1008,957,51,0,0
S01010735,1051,1006,45,0,0
S01010736,500,497,3,0,0
S01010737,1012,945,67,0,0
S01010738,1127,1053,71,3,0
S01010739,870,783,84,3,0
S01010740,700,614,86,0,0
S01010741,658,635,23,0,0
S01010742,886,768,111,7,0
S01010743,971,930,41,0,0
S01010744,1119,1103,16,0,0
S01010745,702,548,147,7,0
S01010746,1016,988,24,4,0
S01010747,1128,1096,32,0,0
S01010748,631,619,10,2,0
S01010749,736,725,7,4,0
S01010750,624,620,4,0,0
S01010751,999,981,18,0,0
S01010752,1061,975,84,2,0
S01010753,1318,1190,128,0,0
S01010754,1019,830,189,0,0
S01010755,843,752,89,2,0
S01010756,833,803,30,0,0
S01010757,859,841,17,1,0
S01010758,677,667,7,3,0
S01010759,682,615,67,0,0
S01010760,774,742,29,3,0
S01010761,527,518,5,4,0
S01010762,598,591,6,1,0
S01010763,935,907,22,2,4
S01010764,576,560,5,11,0
S01010765,1220,1192,22,6,0
S01010766,779,753,24,2,0
S01010767,706,673,33,0,0
S01010768,737,723,14,0,0
S01010769,483,480,1,2,0
S01010770,862,831,27,4,0
S01010771,960,920,40,0,0
S01010772,737,731,2,4,0
S01010773,785,758,11,16,0
S01010774,1328,1282,19,27,0
S01010775,643,623,14,6,0
S01010776,829,673,156,0,0
S01010777,494,372,122,0,0
S01010778,649,491,156,2,0
S01010779,992,752,236,4,0
S01010780,640,593,47,0,0
S01010781,963,885,78,0,0
S01010782,590,453,137,0,0
S01010783,897,707,188,2,0
S01010784,1122,1072,50,0,0
S01010785,793,721,72,0,0
S01010786,654,649,5,0,0
S01010787,913,899,6,8,0
S01010788,622,596,26,0,0
S01010789,888,854,9,25,0
S01010790,821,804,12,5,0
S01010791,991,971,16,4,0
S01010792,1152,1142,10,0,0
S01010793,649,648,1,0,0
S01010794,550,526,23,1,0
S01010795,1311,1291,20,0,0
S01010796,1441,1422,4,15,0
S01010797,762,756,5,1,0
S01010798,667,659,8,0,0
S01010799,994,758,233,1,2
S01010800,797,746,51,0,0
S01010801,794,779,15,0,0
S01010802,626,519,106,1,0
S01010803,589,482,107,0,0
S01010804,778,718,60,0,0
S01010805,1276,1181,95,0,0
S01010806,916,868,48,0,0
S01010807,570,528,42,0,0
S01010808,553,521,32,0,0
S01010809,960,948,11,1,0
S01010810,480,468,6,6,0
S01010811,916,907,9,0,0
S01010812,515,506,1,8,0
S01010813,905,825,67,13,0
S01010814,728,712,6,10,0
S01010815,571,569,1,1,0
S01010816,830,558,269,0,3
S01010817,1192,1028,164,0,0
S01010818,1454,964,490,0,0
S01010819,1044,836,208,0,0
S01010820,1322,1219,103,0,0
S01010821,866,813,53,0,0
S01010822,663,504,159,0,0
S01010823,625,464,161,0,0
S01010824,1224,1174,34,13,3
S01010825,1577,1421,140,13,3
S01010826,755,584,171,0,0
S01010827,697,605,92,0,0
S01010828,1239,1163,76,0,0
S01010829,1121,725,393,0,3
S01010830,556,521,35,0,0
S01010831,598,585,13,0,0
S01010832,730,710,20,0,0
S01010833,1159,930,191,38,0
S01010834,1629,1295,295,39,0
S01010835,736,638,96,2,0
S01010836,893,373,520,0,0
S01010837,838,608,227,3,0
S01010838,1187,710,477,0,0
S01010839,908,581,327,0,0
S01010840,572,117,455,0,0
S01010841,1103,241,862,0,0
S01010842,960,144,814,0,2
S01010843,756,67,689,0,0
S01010844,838,660,178,0,0
S01010845,619,486,133,0,0
S01010846,910,371,539,0,0
S01010847,798,677,121,0,0
S01010848,924,567,357,0,0
S01010849,951,753,198,0,0
S01010850,934,721,213,0,0
S01010851,935,817,118,0,0
S01010852,839,793,46,0,0
S01010853,999,951,48,0,0
S01010854,923,823,100,0,0
S01010855,560,505,55,0,0
S01010856,869,668,201,0,0
S01010857,941,769,172,0,0
S01010858,1138,775,363,0,0
S01010859,842,716,126,0,0
S01010860,885,703,182,0,0
S01010861,769,266,503,0,0
S01010862,651,443,208,0,0
S01010863,830,616,214,0,0
S01010864,622,481,141,0,0
S01010865,699,393,306,0,0
S01010866,789,506,283,0,0
S01010867,708,333,375,0,0
S01010868,702,266,436,0,0
S01010869,1144,780,364,0,0
S01010870,996,186,810,0,0
S01010871,853,159,694,0,0
S01010872,830,55,775,0,0
S01010873,739,22,717,0,0
S01010874,928,301,627,0,0
S01010875,658,83,575,0,0
S01010876,740,60,677,3,0
S01010877,1421,436,982,3,0
S01010878,1114,457,657,0,0
S01010879,1103,762,341,0,0
S01010880,669,402,267,0,0
S01010881,803,458,345,0,0
S01010882,992,893,99,0,0
S01010883,1002,672,330,0,0
S01010884,1153,229,924,0,0
S01010885,1337,86,1249,2,0
S01010886,615,40,575,0,0
S01010887,765,184,581,0,0
S01010888,1188,254,934,0,0
S01010889,825,36,789,0,0
S01010890,847,16,831,0,0
S01010891,750,86,664,0,0
S01010892,900,65,835,0,0
S01010893,930,131,799,0,0
S01010894,713,97,616,0,0
S01010895,495,108,387,0,0
S01010896,984,365,619,0,0
